"1 _ 1",,,,,"1 _ 2",,,,,"1 _ 3",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"87.74","1045.203","1.462337","0.877","0.059","87.74","1052.03","1.462337","0.886","0.062","87.74","1009.854","1.462331","0.803","0.056"
"87.75","1045.322","1.4625","0.877","0.059","87.75","1052.157","1.462506","0.886","0.062","87.75","1009.965","1.4625","0.803","0.056"
"87.76","1045.346","1.462669","0.877","0.059","87.76","1052.221","1.462675","0.886","0.062","87.76","1010.044","1.462662","0.803","0.056"
"87.77","1045.338","1.462837","0.877","0.059","87.77","1052.284","1.462844","0.886","0.062","87.77","1010.116","1.462831","0.803","0.056"
"87.78","1045.346","1.463006","0.877","0.059","87.78","1052.388","1.463012","0.886","0.062","87.78","1010.195","1.463","0.803","0.056"
"87.79","1045.418","1.463169","0.877","0.059","87.79","1052.483","1.463181","0.886","0.062","87.79","1010.275","1.463162","0.803","0.056"
"87.8","1045.537","1.463337","0.877","0.059","87.8","1052.594","1.46335","0.886","0.062","87.8","1010.37","1.463331","0.803","0.056"
"87.81","1045.648","1.463506","0.877","0.059","87.81","1052.761","1.463512","0.886","0.062","87.81","1010.489","1.463494","0.803","0.056"
"87.82","1045.72","1.463675","0.878","0.059","87.82","1052.96","1.463681","0.887","0.062","87.82","1010.601","1.463656","0.804","0.056"
"87.83","1045.807","1.463838","0.878","0.059","87.83","1053.111","1.46385","0.887","0.062","87.83","1010.672","1.463825","0.804","0.056"
"87.84","1045.934","1.464006","0.878","0.059","87.84","1053.182","1.464019","0.887","0.062","87.84","1010.72","1.463994","0.804","0.056"
"87.85","1046.117","1.464175","0.878","0.059","87.85","1053.19","1.464181","0.887","0.062","87.85","1010.784","1.464156","0.804","0.056"
"87.86","1046.308","1.464344","0.878","0.059","87.86","1053.166","1.464344","0.887","0.062","87.86","1010.863","1.464325","0.804","0.056"
"87.87","1046.411","1.464506","0.878","0.059","87.87","1053.206","1.464512","0.887","0.062","87.87","1010.998","1.464494","0.804","0.056"
"87.88","1046.475","1.464675","0.878","0.059","87.88","1053.302","1.464675","0.887","0.062","87.88","1011.141","1.464662","0.804","0.056"
"87.89","1046.522","1.46485","0.878","0.059","87.89","1053.373","1.464837","0.887","0.062","87.89","1011.252","1.464825","0.804","0.056"
"87.9","1046.57","1.465012","0.878","0.059","87.9","1053.397","1.465006","0.8880001","0.062","87.9","1011.364","1.464994","0.804","0.056"
"87.91","1046.634","1.465175","0.8790001","0.059","87.91","1053.421","1.465175","0.8880001","0.062","87.91","1011.467","1.465163","0.8050001","0.056"
"87.92","1046.705","1.465344","0.8790001","0.059","87.92","1053.492","1.465344","0.8880001","0.062","87.92","1011.554","1.465331","0.8050001","0.056"
"87.93","1046.777","1.465506","0.8790001","0.059","87.93","1053.627","1.465506","0.8880001","0.062","87.93","1011.602","1.465494","0.8050001","0.056"
"87.94","1046.817","1.465675","0.8790001","0.059","87.94","1053.762","1.465669","0.8880001","0.062","87.94","1011.634","1.465662","0.8050001","0.056"
"87.95","1046.864","1.465844","0.8790001","0.059","87.95","1053.858","1.465837","0.8880001","0.062","87.95","1011.658","1.465831","0.8050001","0.056"
"87.96","1046.983","1.466012","0.8790001","0.059","87.96","1053.906","1.466","0.8880001","0.062","87.96","1011.721","1.466","0.8050001","0.056"
"87.97","1047.111","1.466175","0.8790001","0.059","87.97","1053.937","1.466169","0.8880001","0.062","87.97","1011.809","1.466169","0.8050001","0.056"
"87.98","1047.198","1.466337","0.8790001","0.059","87.98","1054.009","1.466331","0.8880001","0.062","87.98","1011.904","1.466331","0.8050001","0.056"
"87.99","1047.262","1.466506","0.8790001","0.059","87.99","1054.128","1.4665","0.8880001","0.062","87.99","1011.984","1.4665","0.8050001","0.056"
"88","1047.333","1.466669","0.8790001","0.059","88","1054.239","1.466669","0.8890001","0.062","88","1012.031","1.466669","0.8050001","0.056"
"88.01","1047.405","1.466831","0.8800001","0.059","88.01","1054.335","1.466837","0.8890001","0.062","88.01","1012.071","1.466837","0.8060001","0.056"
"88.02","1047.428","1.467","0.8800001","0.059","88.02","1054.406","1.467006","0.8890001","0.062","88.02","1012.166","1.467006","0.8060001","0.056"
"88.03","1047.452","1.467169","0.8800001","0.059","88.03","1054.478","1.467175","0.8890001","0.062","88.03","1012.301","1.467169","0.8060001","0.056"
"88.04","1047.508","1.467331","0.8800001","0.059","88.04","1054.605","1.467344","0.8890001","0.062","88.04","1012.429","1.467331","0.8060001","0.056"
"88.05","1047.611","1.4675","0.8800001","0.059","88.05","1054.756","1.467512","0.8890001","0.062","88.05","1012.58","1.4675","0.8060001","0.056"
"88.06","1047.715","1.467662","0.8800001","0.059","88.06","1054.915","1.467675","0.8890001","0.062","88.06","1012.707","1.467669","0.8060001","0.056"
"88.07","1047.874","1.467837","0.8800001","0.059","88.07","1055.002","1.467837","0.8890001","0.062","88.07","1012.818","1.467831","0.8060001","0.056"
"88.08","1048.04","1.468","0.8800001","0.059","88.08","1055.01","1.468006","0.89","0.062","88.08","1012.905","1.467994","0.8060001","0.056"
"88.09","1048.176","1.468169","0.8800001","0.059","88.09","1055.034","1.468175","0.89","0.062","88.09","1012.937","1.468162","0.8060001","0.056"
"88.1","1048.223","1.468337","0.881","0.059","88.1","1055.058","1.468344","0.89","0.062","88.1","1012.937","1.468331","0.8060001","0.056"
"88.11","1048.255","1.4685","0.881","0.059","88.11","1055.105","1.468512","0.89","0.062","88.11","1012.985","1.468494","0.807","0.056"
"88.12","1048.319","1.468675","0.881","0.059","88.12","1055.177","1.468675","0.89","0.062","88.12","1013.096","1.468663","0.807","0.056"
"88.13","1048.406","1.468844","0.881","0.059","88.13","1055.272","1.468837","0.89","0.062","88.13","1013.239","1.468825","0.807","0.056"
"88.14","1048.485","1.469006","0.881","0.059","88.14","1055.376","1.469006","0.89","0.062","88.14","1013.327","1.468994","0.807","0.056"
"88.15","1048.557","1.469175","0.881","0.059","88.15","1055.455","1.469169","0.89","0.062","88.15","1013.358","1.469156","0.807","0.056"
"88.16","1048.629","1.469344","0.881","0.059","88.16","1055.551","1.469337","0.89","0.062","88.16","1013.382","1.469325","0.807","0.056"
"88.17","1048.756","1.469506","0.881","0.059","88.17","1055.622","1.469506","0.89","0.062","88.17","1013.47","1.469487","0.807","0.056"
"88.18","1048.899","1.469675","0.881","0.059","88.18","1055.702","1.469669","0.891","0.062","88.18","1013.589","1.469656","0.807","0.056"
"88.19","1049.002","1.469837","0.882","0.059","88.19","1055.781","1.469837","0.891","0.062","88.19","1013.724","1.469825","0.808","0.056"
"88.2","1049.073","1.47","0.882","0.059","88.2","1055.868","1.470006","0.891","0.062","88.2","1013.819","1.469994","0.808","0.056"
"88.21","1049.153","1.470169","0.882","0.059","88.21","1055.972","1.470175","0.891","0.062","88.21","1013.851","1.470163","0.808","0.056"
"88.22","1049.224","1.470338","0.882","0.059","88.22","1056.107","1.470338","0.891","0.062","88.22","1013.843","1.470331","0.808","0.056"
"88.23","1049.272","1.470506","0.882","0.059","88.23","1056.242","1.470506","0.891","0.062","88.23","1013.851","1.470494","0.808","0.056"
"88.24","1049.272","1.470669","0.882","0.059","88.24","1056.369","1.470675","0.891","0.062","88.24","1013.899","1.470662","0.808","0.056"
"88.25","1049.328","1.470837","0.882","0.059","88.25","1056.472","1.470844","0.891","0.062","88.25","1013.97","1.470831","0.808","0.056"
"88.26","1049.471","1.471006","0.882","0.059","88.26","1056.528","1.471006","0.892","0.062","88.26","1014.074","1.470994","0.808","0.056"
"88.27","1049.646","1.471175","0.883","0.059","88.27","1056.544","1.471175","0.892","0.062","88.27","1014.169","1.471162","0.808","0.056"
"88.28","1049.789","1.471337","0.883","0.059","88.28","1056.544","1.471344","0.892","0.062","88.28","1014.225","1.471331","0.808","0.056"
"88.29","1049.868","1.471506","0.883","0.059","88.29","1056.592","1.471512","0.892","0.062","88.29","1014.296","1.4715","0.808","0.056"
"88.3","1049.956","1.471675","0.883","0.059","88.3","1056.663","1.471675","0.892","0.062","88.3","1014.384","1.471663","0.809","0.056"
"88.31","1050.027","1.471838","0.883","0.059","88.31","1056.759","1.471844","0.892","0.062","88.31","1014.471","1.471825","0.809","0.056"
"88.32","1050.075","1.472006","0.883","0.059","88.32","1056.83","1.472013","0.892","0.062","88.32","1014.551","1.471994","0.809","0.056"
"88.33","1050.138","1.472175","0.883","0.059","88.33","1056.894","1.472181","0.892","0.062","88.33","1014.646","1.472162","0.809","0.056"
"88.34","1050.194","1.472344","0.883","0.059","88.34","1056.949","1.472344","0.892","0.062","88.34","1014.765","1.472325","0.809","0.056"
"88.35","1050.234","1.472506","0.883","0.059","88.35","1057.061","1.472512","0.8930001","0.062","88.35","1014.868","1.472487","0.809","0.056"
"88.36","1050.258","1.472675","0.8840001","0.059","88.36","1057.212","1.472675","0.8930001","0.062","88.36","1014.948","1.472656","0.809","0.056"
"88.37","1050.353","1.472844","0.8840001","0.059","88.37","1057.41","1.472844","0.8930001","0.062","88.37","1015.059","1.472825","0.809","0.056"
"88.38","1050.512","1.473012","0.8840001","0.059","88.38","1057.585","1.473006","0.8930001","0.062","88.38","1015.202","1.472994","0.809","0.056"
"88.39","1050.591","1.473175","0.8840001","0.059","88.39","1057.672","1.473175","0.8930001","0.062","88.39","1015.29","1.473162","0.8100001","0.056"
"88.4","1050.607","1.473344","0.8840001","0.059","88.4","1057.688","1.473337","0.8930001","0.062","88.4","1015.298","1.473325","0.8100001","0.056"
"88.41","1050.639","1.473512","0.8840001","0.059","88.41","1057.665","1.4735","0.8930001","0.062","88.41","1015.313","1.473494","0.8100001","0.056"
"88.42","1050.774","1.473675","0.8840001","0.059","88.42","1057.665","1.473669","0.8930001","0.062","88.42","1015.393","1.473662","0.8100001","0.056"
"88.43","1050.965","1.473844","0.8840001","0.059","88.43","1057.792","1.473837","0.8940001","0.062","88.43","1015.568","1.473825","0.8100001","0.056"
"88.44","1051.14","1.474006","0.8850001","0.059","88.44","1057.959","1.474","0.8940001","0.062","88.44","1015.735","1.473994","0.8100001","0.056"
"88.45","1051.211","1.474175","0.8850001","0.059","88.45","1058.062","1.474169","0.8940001","0.062","88.45","1015.83","1.474162","0.8100001","0.056"
"88.46","1051.219","1.474337","0.8850001","0.059","88.46","1058.022","1.474337","0.8940001","0.062","88.46","1015.83","1.474331","0.8100001","0.056"
"88.47","1051.243","1.474506","0.8850001","0.059","88.47","1057.974","1.4745","0.8940001","0.062","88.47","1015.814","1.474494","0.8100001","0.056"
"88.48","1051.339","1.474669","0.8850001","0.059","88.48","1058.046","1.474662","0.8940001","0.062","88.48","1015.854","1.474662","0.811","0.056"
"88.49","1051.513","1.474837","0.8850001","0.059","88.49","1058.229","1.474831","0.8940001","0.062","88.49","1015.941","1.474831","0.811","0.057"
"88.5","1051.664","1.475006","0.8850001","0.059","88.5","1058.467","1.475","0.8940001","0.063","88.5","1016.06","1.475","0.811","0.057"
"88.51","1051.736","1.475169","0.8850001","0.059","88.51","1058.658","1.475169","0.8940001","0.063","88.51","1016.164","1.475169","0.811","0.057"
"88.52","1051.736","1.475338","0.8850001","0.059","88.52","1058.769","1.475338","0.8940001","0.063","88.52","1016.251","1.475338","0.811","0.057"
"88.53","1051.76","1.4755","0.8850001","0.059","88.53","1058.841","1.475506","0.8940001","0.063","88.53","1016.275","1.4755","0.811","0.057"
"88.54","1051.839","1.475669","0.8850001","0.059","88.54","1058.936","1.475675","0.895","0.063","88.54","1016.307","1.475662","0.811","0.057"
"88.55","1051.935","1.475831","0.8850001","0.059","88.55","1059.055","1.475844","0.895","0.063","88.55","1016.418","1.475831","0.811","0.057"
"88.56","1052.03","1.476","0.8850001","0.059","88.56","1059.159","1.476006","0.895","0.063","88.56","1016.529","1.475994","0.811","0.057"
"88.57","1052.109","1.476169","0.886","0.059","88.57","1059.206","1.476175","0.895","0.063","88.57","1016.577","1.476162","0.811","0.057"
"88.58","1052.173","1.476337","0.886","0.059","88.58","1059.214","1.476344","0.895","0.063","88.58","1016.585","1.476331","0.812","0.057"
"88.59","1052.26","1.476506","0.886","0.059","88.59","1059.238","1.476506","0.895","0.063","88.59","1016.633","1.476494","0.812","0.057"
"88.6","1052.38","1.476675","0.886","0.059","88.6","1059.302","1.476675","0.895","0.063","88.6","1016.736","1.476656","0.812","0.057"
"88.61","1052.523","1.476838","0.886","0.059","88.61","1059.357","1.476844","0.895","0.063","88.61","1016.863","1.476825","0.812","0.057"
"88.62","1052.618","1.477006","0.886","0.059","88.62","1059.397","1.477006","0.896","0.063","88.62","1016.974","1.476994","0.812","0.057"
"88.63","1052.634","1.477175","0.886","0.059","88.63","1059.429","1.477169","0.896","0.063","88.63","1016.998","1.477156","0.812","0.057"
"88.64","1052.578","1.477344","0.886","0.059","88.64","1059.492","1.477337","0.896","0.063","88.64","1017.03","1.477319","0.812","0.057"
"88.65","1052.554","1.477506","0.887","0.059","88.65","1059.58","1.477506","0.896","0.063","88.65","1017.165","1.477487","0.812","0.057"
"88.66","1052.658","1.477681","0.887","0.059","88.66","1059.659","1.477669","0.896","0.063","88.66","1017.332","1.477656","0.812","0.057"
"88.67","1052.801","1.477844","0.887","0.059","88.67","1059.731","1.477837","0.896","0.063","88.67","1017.435","1.477819","0.813","0.057"
"88.68","1052.856","1.478012","0.887","0.059","88.68","1059.802","1.478006","0.896","0.063","88.68","1017.475","1.477987","0.813","0.057"
"88.69","1052.833","1.478175","0.887","0.059","88.69","1059.866","1.478175","0.896","0.063","88.69","1017.539","1.478156","0.813","0.057"
"88.7","1052.849","1.478337","0.887","0.059","88.7","1059.938","1.478337","0.897","0.063","88.7","1017.666","1.478325","0.813","0.057"
"88.71","1052.992","1.478506","0.887","0.059","88.71","1060.009","1.478506","0.897","0.063","88.71","1017.809","1.478494","0.813","0.057"
"88.72","1053.158","1.478669","0.887","0.059","88.72","1060.112","1.478669","0.897","0.063","88.72","1017.912","1.478662","0.813","0.057"
"88.73","1053.302","1.478837","0.8880001","0.059","88.73","1060.232","1.478837","0.897","0.063","88.73","1018.008","1.478825","0.813","0.057"
"88.74","1053.389","1.479","0.8880001","0.059","88.74","1060.335","1.479006","0.897","0.063","88.74","1018.127","1.478994","0.813","0.057"
"88.75","1053.413","1.479162","0.8880001","0.059","88.75","1060.438","1.479175","0.897","0.063","88.75","1018.222","1.479162","0.813","0.057"
"88.76","1053.397","1.479331","0.8880001","0.059","88.76","1060.557","1.479344","0.897","0.063","88.76","1018.262","1.479331","0.813","0.057"
"88.77","1053.373","1.479506","0.8880001","0.059","88.77","1060.669","1.479512","0.897","0.063","88.77","1018.246","1.4795","0.814","0.057"
"88.78","1053.413","1.479669","0.8880001","0.059","88.78","1060.756","1.479675","0.897","0.063","88.78","1018.262","1.479662","0.814","0.057"
"88.79","1053.516","1.479837","0.8880001","0.059","88.79","1060.836","1.479844","0.8980001","0.063","88.79","1018.341","1.479831","0.814","0.057"
"88.8","1053.723","1.480006","0.8880001","0.059","88.8","1060.923","1.480006","0.8980001","0.063","88.8","1018.413","1.479994","0.814","0.057"
"88.81","1053.953","1.480169","0.8890001","0.059","88.81","1061.002","1.480175","0.8980001","0.063","88.81","1018.437","1.480163","0.814","0.057"
"88.82","1054.128","1.480338","0.8890001","0.059","88.82","1061.09","1.480344","0.8980001","0.063","88.82","1018.461","1.480325","0.814","0.057"
"88.83","1054.192","1.480506","0.8890001","0.059","88.83","1061.138","1.480512","0.8980001","0.063","88.83","1018.572","1.480494","0.814","0.057"
"88.84","1054.168","1.480675","0.8890001","0.059","88.84","1061.161","1.480681","0.8980001","0.063","88.84","1018.739","1.480656","0.814","0.057"
"88.85","1054.168","1.480844","0.8890001","0.059","88.85","1061.209","1.480844","0.8980001","0.063","88.85","1018.93","1.480825","0.814","0.057"
"88.86","1054.263","1.481012","0.8890001","0.059","88.86","1061.304","1.481006","0.8980001","0.063","88.86","1019.128","1.480987","0.814","0.057"
"88.87","1054.382","1.481175","0.8890001","0.059","88.87","1061.424","1.481175","0.8980001","0.063","88.87","1019.247","1.481156","0.814","0.057"
"88.88","1054.494","1.481344","0.8890001","0.059","88.88","1061.535","1.481344","0.899","0.063","88.88","1019.255","1.481325","0.8150001","0.057"
"88.89","1054.581","1.481512","0.89","0.059","88.89","1061.63","1.481506","0.899","0.063","88.89","1019.247","1.481494","0.8150001","0.057"
"88.9","1054.676","1.481681","0.89","0.059","88.9","1061.773","1.481669","0.899","0.063","88.9","1019.279","1.481656","0.8150001","0.057"
"88.91","1054.772","1.481844","0.8890001","0.06","88.91","1061.908","1.481838","0.899","0.063","88.91","1019.43","1.481825","0.8150001","0.057"
"88.92","1054.843","1.482006","0.8890001","0.06","88.92","1061.98","1.482006","0.899","0.063","88.92","1019.645","1.481994","0.8150001","0.057"
"88.93","1054.939","1.482175","0.8890001","0.06","88.93","1061.972","1.482175","0.899","0.063","88.93","1019.835","1.482162","0.8150001","0.057"
"88.94","1055.082","1.482344","0.8890001","0.06","88.94","1061.932","1.482337","0.899","0.063","88.94","1019.931","1.482325","0.8150001","0.057"
